start_date,end_date,eod_ticker,open_figi,cik,cusip,isin,sector,industry,gic_sector,gic_group,gic_industry,gic_sub_industry,country_iso
2018-07-19,,ALLK.US,BBG003QBJKN0,1564824,01671P100,US01671P1003,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2018-10-11,,ALLO.US,BBG00KHRRDX3,1737287,019770106,US0197701065,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2004-05-28,,ALNY.US,BBG000BFGNJ5,1178670,02043Q107,US02043Q1076,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1981-10-01,,ALOT.US,BBG000BBMCY4,8146,04638F108,US04638F1084,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",US
2015-06-17,,ALPN.US,BBG001J2LL66,1626199,65481J109,US02083G1004,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2001-12-17,,ALR.US,BBG000BJRQT7,1159281,,US33832D2053,Healthcare,Healthcare Providers & Services,,,,,US
2015-06-25,,ALRM.US,BBG007GNPYY7,1459200,011642105,US0116421050,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2017-06-29,,ALRN.US,BBG002454KR1,1420565,00887A105,US00887A1051,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1995-08-22,,ALRS.US,BBG000BTXSH7,903419,01446U103,US01446U1034,Financial Services,Banks - Regional,Financials,Financial Services,Financial Services,Diversified Financial Services,US
2005-10-06,,ALT.US,BBG000FXML90,1326190,42224H203,US02155H2004,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2019-04-25,,ALTG.US,BBG00NZ6JVD4,1759824,05586Y205,US02128L1061,Industrials,Rental & Leasing Services,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,US
2005-03-24,,ALTO.US,BBG000K4WSD7,778164,,US0215131063,Basic Materials,Specialty Chemicals,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,US
2017-11-01,,ALTR.US,BBG000PN9NB9,1701732,021369103,US0213691035,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Application Software,US
2020-07-30,,ALVR.US,BBG00P80SH34,1754068,,US0198181036,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1980-03-17,,ALX.US,BBG000BBNLK8,3499,014752109,US0147521092,Real Estate,REIT - Retail,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Retail REITs,US
2020-07-17,,ALXO.US,BBG00VR8SDG8,1810182,,US00166B1052,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2018-06-13,,AMAL.US,BBG00XRT7YX6,1823608,022663108,US0226711010,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1984-11-05,,AMAT.US,BBG000BBPFB9,6951,038222105,US0382221051,Technology,Semiconductor Equipment & Materials,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment,US
2012-10-10,,AMBA.US,BBG001QZCPJ2,1280263,G037AX101,USG037AX1016,Technology,Semiconductor Equipment & Materials,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US
2013-05-01,,AMBC.US,BBG004HQHKK0,874501,023139884,US0231398845,Financial Services,Insurance - Specialty,Financials,Insurance,Insurance,Property & Casualty Insurance,US
2013-12-18,,AMC.US,BBG000TDCVT6,1411579,00165C104,US00165C1045,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
2012-05-15,,AMCR.US,BBG00LNJRQ09,1748790,G0250X107,JE00BJ1F3079,Consumer Cyclical,Packaging & Containers,Materials,Materials,Containers & Packaging,"Metal, Glass & Plastic Containers",US
2011-06-16,,AMCX.US,BBG000H01H92,1514991,00164V103,US00164V1035,Communication Services,Entertainment,Communication Services,Media & Entertainment,Media,Broadcasting,US
1984-11-05,,AMD.US,BBG000BBQCY0,2488,007903107,US0079031078,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US
1984-07-19,,AME.US,BBG000B9XG87,1037868,031100100,US0311001004,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US
1994-08-17,,AMED.US,BBG000B9ZV28,896262,023436108,US0234361089,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services,US
2007-11-26,,AMEH.US,BBG000H7ZK57,1083446,03763A108,US03763A2078,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services,US
1997-11-21,,AMG.US,BBG000C060M4,1004434,008252108,US0082521081,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1983-06-17,,AMGN.US,BBG000BBS2Y0,318154,031162100,US0311621009,Healthcare,Drug Manufacturers - General,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2019-07-18,,AMK.US,BBG00F5PBW11,1591587,04546L106,US04546L1061,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1998-05-01,,AMKR.US,BBG000BCKGW7,1047127,031652100,US0316521006,Technology,Semiconductor Equipment & Materials,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment,US
2022-01-07,,AMLX.US,BBG00DP10YT5,1658551,032108508,US03237H1014,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2001-11-13,,AMN.US,BBG000BCT197,1142750,001744101,US0017441017,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services,US
1994-04-08,,AMNB.US,BBG000BG8NR3,741516,027745108,US0277451086,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2005-09-15,,AMP.US,BBG000G3QLY3,820027,03076C106,US03076C1062,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
2008-07-31,,AMPE.US,BBG000JKR4K4,1411906,03209T109,US03209T1097,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2014-06-25,,AMPH.US,BBG000BW90S6,1297184,03209R103,US03209R1032,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2021-09-28,,AMPL.US,BBG012CDTZY6,1866692,,US03213A1043,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2021-02-01,,AMPS.US,BBG00Y48ZLF2,1828723,,US02217A1025,Utilities,Utilities - Renewable,Utilities,Utilities,Electric Utilities,Electric Utilities,US
2016-10-24,,AMPY.US,BBG00F0YM0Z8,1533924,,US03212B1035,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US
2016-08-18,,AMR.US,BBG00DGWV035,1704715,82812A202,US0207641061,Basic Materials,Coking Coal,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US
2010-07-22,,AMRC.US,BBG000BD1QL6,1488139,02361E108,US02361E1082,Industrials,Engineering & Construction,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,US
2014-03-17,,AMRK.US,BBG005ZVDK48,1591588,00181T107,US00181T1079,Financial Services,Capital Markets,Financials,Financial Services,Financial Services,Specialized Finance,US
1995-12-19,,AMRX.US,BBG00462PGG0,1723128,03168L105,US03168L1052,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
1991-12-12,,AMSC.US,BBG000CP3D44,880807,030111108,US0301112076,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US
2005-11-18,,AMSF.US,BBG000Q0JJQ0,1018979,03071H100,US03071H1005,Financial Services,Insurance - Specialty,Financials,Insurance,Insurance,Property & Casualty Insurance,US
1983-02-28,,AMSWA.US,BBG000BBWFN8,713425,029683109,US0296831094,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
1998-02-27,,AMT.US,BBG000B9XYV2,1053507,029912201,US03027X1000,Real Estate,REIT - Specialty,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Specialized REITs,US
2018-08-29,,AMTB.US,BBG001KHCXD7,1734342,023576101,US0235761014,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2020-06-05,,AMTI.US,BBG00R240WL5,1801777,,US03824M1099,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2006-06-27,,AMTX.US,BBG000BWBZY9,738214,00770K202,US00770K2024,Energy,Oil & Gas Refining & Marketing,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,US
1986-07-18,,AMWD.US,BBG000BBX657,794619,030506109,US0305061097,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Industrials,Capital Goods,Building Products,Building Products,US
2020-09-17,,AMWL.US,BBG002R1JYY1,1393584,,US03044L1052,Healthcare,Health Information Services,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1997-05-15,,AMZN.US,BBG000BVPV84,1018724,023135106,US0231351067,Consumer Cyclical,Internet Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,US
1984-11-05,,AN.US,BBG000BBXLW4,350698,760516104,US05329W1027,Consumer Cyclical,Auto & Truck Dealerships,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Automotive Retail,US
2017-01-26,,ANAB.US,BBG0026ZDHR0,1370053,032724106,US0327241065,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1996-02-20,,ANDE.US,BBG000BF8CN3,821026,034164103,US0341641035,Consumer Defensive,Food Distribution,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Distributors,US
2014-06-06,,ANET.US,BBG000N2HDY5,1596532,040413106,US0404131064,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,US
1996-09-26,,ANF.US,BBG000H9G7X2,1018840,002896207,US0028962076,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Apparel Retail,US
2004-05-27,,ANGO.US,BBG000BB5621,1275187,03475V101,US03475V1017,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1993-05-03,,ANIK.US,BBG000BBKZD8,898437,035255108,US0352551081,Healthcare,Medical Instruments & Supplies,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2001-11-29,,ANIP.US,BBG000KK1L04,1023024,09065V302,US00182C1036,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
1984-11-05,,ANIX.US,BBG000BG3J79,715446,45069V104,US03528H1095,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2020-07-24,,ANNX.US,BBG007QVDFG2,1528115,,US03589W1027,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1996-06-20,,ANSS.US,BBG000GXZ4W7,1013462,03662Q105,US03662Q1058,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2022-03-25,,ANTX.US,BBG00QYLYBK4,1880438,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-06-17,,AOMR.US,BBG0113S8MK2,1766478,,US03464Y1082,Real Estate,REIT - Mortgage,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1980-06-02,,AON.US,BBG00SSQFPK6,315293,G0403H108,IE00BLP1HW54,Financial Services,Insurance Brokers,Financials,Insurance,Insurance,Insurance Brokers,US
1993-02-12,,AORT.US,BBG000BMLVJ6,784199,,US2289031005,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1984-11-05,,AOS.US,BBG000BC1L02,91142,831865100,US8318652091,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Building Products,Building Products,US
2010-04-29,,AOSL.US,BBG000QLW222,1387467,G6331P104,BMG6331P1041,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US
2020-08-21,,AOUT.US,BBG00QV8FS02,1808997,,US02875D1090,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,US
1984-11-05,,AP.US,BBG000BC20T6,6176,032037103,US0320371034,Industrials,Metal Fabrication,Materials,Materials,Metals & Mining,Steel,US
1979-05-15,,APA.US,BBG00YTS96G2,6769,037411600,US03743Q1085,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,US
2013-03-07,,APAM.US,BBG001M6CZY1,1517302,04316A108,US04316A1088,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1980-03-17,,APD.US,BBG000BC4JJ4,2969,009158403,US0091581068,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Industrial Gases,US
2007-11-09,,APEI.US,BBG000RVD346,1201792,02913V103,US02913V1035,Consumer Defensive,Education & Training Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,US
2017-10-11,,APG.US,BBG00HXKRGY9,1796209,00187Y100,US00187Y1001,Industrials,Engineering & Construction,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,US
1991-11-08,,APH.US,BBG000B9YJ35,820313,032094203,US0320951017,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,US
2002-07-22,,APLD.US,BBG000DSJYS8,1144879,,US0381692070,Financial Services,Capital Markets,Information Technology,Software & Services,Software,Application Software,US
2015-05-18,,APLE.US,BBG006473QX9,1418121,03784Y200,US03784Y2000,Real Estate,REIT - Hotel & Motel,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Hotel & Resort REITs,US
2017-11-09,,APLS.US,BBG007KGRPY4,1492242,03753U106,US03753U1060,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2019-05-14,,APLT.US,BBG000DD0489,1697532,03828A101,US03828A1016,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1984-11-05,,APOG.US,BBG000BC6L61,6845,037598109,US0375981091,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products,US
2015-06-25,,APPF.US,BBG008GC8CP6,1433195,03783C100,US03783C1009,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2017-05-24,,APPN.US,BBG001C7PMJ2,1441683,03782L101,US03782L1017,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Systems Software,US
2013-05-14,,APPS.US,BBG000HZ3562,317788,64128P107,US25400W1027,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2019-10-03,,APRE.US,BBG00Q6Q3K37,1781983,03836J102,US03836J1025,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1995-07-24,,APT.US,BBG000C1H7Y2,884269,020772109,US0207721095,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products,US
2011-11-17,,APTV.US,BBG001QD41M9,1521332,G27823106,USG6095L1091,Consumer Cyclical,Auto Parts,Consumer Discretionary,Automobiles & Components,Automobile Components,Automotive Parts & Equipment,US
2018-06-21,,APTX.US,BBG00CW2TZ77,1674365,03836N103,US03836N1037,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2016-07-20,,APVO.US,BBG009RRZ8C2,1671584,03835L207,US03835L2079,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1986-05-15,,APYX.US,BBG000F4B671,719135,03837C106,US03837C1062,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2017-01-09,,AQB.US,BBG00FQB2FM3,1603978,03842K200,US03842K2006,Consumer Defensive,Farm Products,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2015-07-30,,AQMS.US,BBG009CQH0P3,1621832,03837J101,US03837J1016,Industrials,Waste Management,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,US
